08:01:02 | INFO | market_lense.logging_service | {"run_id": "10e0885b-8ccf-4337-97ab-37d032114a36", "task_id": "cli_download_report", "span_id": "61afa8f9-e287-47e4-b68b-8045fd591c5e", "trace_id": "70a17104-3c31-46bd-b84a-824e5ef06124", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-20T06:01:02.808242+00:00", "module": "market_lense.logging_service", "role": "service", "event": "logging_setup_complete", "fields": {"level": 20, "log_dir": "logs", "log_path": "logs\\market_lense_2026-05-20.log", "use_rich": false}}
08:01:02 | INFO | market_lense.cli | {"run_id": "10e0885b-8ccf-4337-97ab-37d032114a36", "task_id": "cli_download_report", "span_id": "61afa8f9-e287-47e4-b68b-8045fd591c5e", "trace_id": "70a17104-3c31-46bd-b84a-824e5ef06124", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-20T06:01:02.808626+00:00", "module": "market_lense.cli", "role": "orchestrator", "event": "cli_download_report_start", "fields": {"url": "https://datareportal.com/reports/digital-2025-luxembourg", "has_delivery_email": false, "has_publisher_insights_url": true, "has_publisher_google_folder": true}}
08:01:02 | INFO | market_lense.config_service | {"run_id": "10e0885b-8ccf-4337-97ab-37d032114a36", "task_id": "cli_download_report", "span_id": "61afa8f9-e287-47e4-b68b-8045fd591c5e", "trace_id": "70a17104-3c31-46bd-b84a-824e5ef06124", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-20T06:01:02.811064+00:00", "module": "market_lense.config_service", "role": "service", "event": "browser_download_config_load_start", "fields": {"path": "C:\\Programing\\Market lense\\src\\config\\app.yaml"}}
08:01:02 | INFO | market_lense.config_service | {"run_id": "10e0885b-8ccf-4337-97ab-37d032114a36", "task_id": "cli_download_report", "span_id": "61afa8f9-e287-47e4-b68b-8045fd591c5e", "trace_id": "70a17104-3c31-46bd-b84a-824e5ef06124", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-20T06:01:02.863297+00:00", "module": "market_lense.config_service", "role": "service", "event": "browser_download_config_load_complete", "fields": {"output_dir": "C:\\Programing\\Market lense\\out\\browser_downloads", "state_db": "C:\\Programing\\Market lense\\state\\index.sqlite", "reports_db": "C:\\Programing\\Market lense\\state\\reports.sqlite", "identity_config_path": "C:\\Programing\\Market lense\\src\\config\\browser_download_identity.yaml", "identity_field_count": 51, "model": "openai/gpt-5-mini", "temperature": 0.0, "timeout_seconds": 180.0, "max_steps": 30, "headed": false, "retry_retries": 1, "retry_base_delay_seconds": 1.0, "retry_backoff_step_seconds": 1.0, "retry_jitter_seconds": 0.25, "drive_upload_enabled": true, "drive_upload_required": true, "drive_upload_auth_mode": "oauth_user", "failure_forensics_enabled": true, "failure_forensics_policy": "copy_artifacts", "route_playbook_dir": "C:\\Programing\\Market lense\\src\\playbooks\\browser_routes", "route_playbook_stale_policy": "fallback", "route_playbook_promotion_mode": "write", "session_reuse_enabled": false, "session_reuse_mode": "disabled", "session_reuse_has_key": false, "session_reuse_publisher_scope": "", "session_reuse_ttl_seconds": 0.0}}
08:01:02 | INFO | market_lense.report_download_orchestrator | {"run_id": "10e0885b-8ccf-4337-97ab-37d032114a36", "task_id": "cli_download_report", "span_id": "61afa8f9-e287-47e4-b68b-8045fd591c5e", "trace_id": "70a17104-3c31-46bd-b84a-824e5ef06124", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-20T06:01:02.863726+00:00", "module": "market_lense.report_download_orchestrator", "role": "orchestrator", "event": "report_download_start", "fields": {"url": "https://datareportal.com/reports/digital-2025-luxembourg", "normalized_url": "https://datareportal.com/reports/digital-2025-luxembourg", "reports_db": "C:\\Programing\\Market lense\\state\\reports.sqlite", "has_delivery_email": false, "has_candidate_trace": false, "has_publisher_insights_url": true, "has_publisher_google_folder": true, "drive_upload_enabled": true, "publisher_discovery_route_kind": "", "publisher_recommended_discovery_route_kind": ""}}
08:01:02 | INFO | market_lense.report_store_service | {"run_id": "10e0885b-8ccf-4337-97ab-37d032114a36", "task_id": "cli_download_report", "span_id": "61afa8f9-e287-47e4-b68b-8045fd591c5e", "trace_id": "70a17104-3c31-46bd-b84a-824e5ef06124", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-20T06:01:02.864020+00:00", "module": "market_lense.report_store_service", "role": "service", "event": "publisher_route_get_start", "fields": {"db_path": "C:\\Programing\\Market lense\\state\\reports.sqlite", "normalized_url": "https://datareportal.com/reports/digital-2025-luxembourg"}}
08:01:02 | INFO | market_lense.sqlite_migration_service | {"run_id": "10e0885b-8ccf-4337-97ab-37d032114a36", "task_id": "cli_download_report", "span_id": "61afa8f9-e287-47e4-b68b-8045fd591c5e", "trace_id": "70a17104-3c31-46bd-b84a-824e5ef06124", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-20T06:01:02.869060+00:00", "module": "market_lense.sqlite_migration_service", "role": "service", "event": "sqlite_migration_ledger_start", "fields": {"database_key": "reports_db", "db_path": "C:\\Programing\\Market lense\\state\\reports.sqlite", "current_version": 11, "target_version": 11, "pending_migration_ids": []}}
08:01:02 | INFO | market_lense.sqlite_migration_service | {"run_id": "10e0885b-8ccf-4337-97ab-37d032114a36", "task_id": "cli_download_report", "span_id": "61afa8f9-e287-47e4-b68b-8045fd591c5e", "trace_id": "70a17104-3c31-46bd-b84a-824e5ef06124", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-20T06:01:02.869361+00:00", "module": "market_lense.sqlite_migration_service", "role": "service", "event": "sqlite_migration_ledger_complete", "fields": {"database_key": "reports_db", "db_path": "C:\\Programing\\Market lense\\state\\reports.sqlite", "current_version": 11, "applied_migration_ids": []}}
08:01:02 | INFO | market_lense.report_store_service | {"run_id": "10e0885b-8ccf-4337-97ab-37d032114a36", "task_id": "cli_download_report", "span_id": "61afa8f9-e287-47e4-b68b-8045fd591c5e", "trace_id": "70a17104-3c31-46bd-b84a-824e5ef06124", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-20T06:01:02.873421+00:00", "module": "market_lense.report_store_service", "role": "service", "event": "publisher_route_get_complete", "fields": {"db_path": "C:\\Programing\\Market lense\\state\\reports.sqlite", "normalized_url": "https://datareportal.com/reports/digital-2025-luxembourg", "found": true, "history_backed": false, "exact_route_found": false, "publisher_scope_url": "https://datareportal.com/reports/", "publisher_route_policy_order": ["browser_onsite_report", "browser_longread_capture", "browser_email_form"]}}
08:01:02 | INFO | market_lense.report_download_orchestrator | {"run_id": "10e0885b-8ccf-4337-97ab-37d032114a36", "task_id": "cli_download_report", "span_id": "61afa8f9-e287-47e4-b68b-8045fd591c5e", "trace_id": "70a17104-3c31-46bd-b84a-824e5ef06124", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-20T06:01:02.874668+00:00", "module": "market_lense.report_download_orchestrator", "role": "orchestrator", "event": "report_download_publisher_policy_hit", "fields": {"normalized_url": "https://datareportal.com/reports/digital-2025-luxembourg", "exact_route_found": false, "route_kind": "", "outcome": "policy_only", "publisher_scope_url": "https://datareportal.com/reports/", "publisher_route_policy_order": ["browser_onsite_report", "browser_longread_capture", "browser_email_form"]}}
08:01:02 | INFO | market_lense.report_download_route_planner | {"run_id": "10e0885b-8ccf-4337-97ab-37d032114a36", "task_id": "cli_download_report", "span_id": "61afa8f9-e287-47e4-b68b-8045fd591c5e", "trace_id": "70a17104-3c31-46bd-b84a-824e5ef06124", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-20T06:01:02.875017+00:00", "module": "market_lense.report_download_route_planner", "role": "orchestrator", "event": "report_download_route_plan_start", "fields": {"normalized_url": "https://datareportal.com/reports/digital-2025-luxembourg", "has_remembered_route": true, "has_candidate_trace": false, "publisher_discovery_route_kind": "", "publisher_recommended_discovery_route_kind": ""}}
