20:04:10 | INFO | market_lense.logging_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:10.592253+00:00", "module": "market_lense.logging_service", "role": "service", "event": "logging_setup_complete", "fields": {"level": 20, "log_dir": "logs", "log_path": "logs\\market_lense_2026-05-19.log", "use_rich": false}}
20:04:10 | INFO | market_lense.report_download_route_planner | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:10.652539+00:00", "module": "market_lense.report_download_route_planner", "role": "orchestrator", "event": "report_download_route_plan_complete", "fields": {"normalized_url": "https://www.marketplacepulse.com/year-in-review-2022", "planning_reason": "No verified remembered route is available, so start with discovery-aware PDF probing before falling back to browser execution.", "step_names": ["report_download_http_probe", "report_download_browser_onsite_report"], "route_families": ["http_pdf_probe", "browser_onsite_report"], "attempt_urls": ["https://www.marketplacepulse.com/year-in-review-2022", "https://www.marketplacepulse.com/year-in-review-2022"], "recovery_classes": ["http_pdf_probe", "browser_onsite_report"], "recovery_decisions": ["primary", "primary"], "blocked_recovery_classes": [], "route_policy_order": [], "publisher_route_policy_order": []}}
20:04:10 | INFO | market_lense.browser_report_download_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:10.654629+00:00", "module": "market_lense.browser_report_download_service", "role": "service", "event": "browser_report_download_start", "fields": {"url": "https://www.marketplacepulse.com/year-in-review-2022", "normalized_url": "https://www.marketplacepulse.com/year-in-review-2022", "execution_url": "https://www.marketplacepulse.com/year-in-review-2022", "normalized_execution_url": "https://www.marketplacepulse.com/year-in-review-2022", "output_dir": "C:\\Programing\\Market lense\\out\\browser_downloads", "download_dir": "C:\\Programing\\Market lense\\out\\browser_downloads\\www.marketplacepulse.com\\33ac47c5e5b4", "state_db": "C:\\Programing\\Market lense\\state\\index.sqlite", "identity_config_path": "C:\\Programing\\Market lense\\src\\config\\browser_download_identity.yaml", "identity_field_count": 51, "model": "openai/gpt-5-mini", "temperature": 0.0, "timeout_seconds": 180.0, "max_steps": 30, "headed": false, "has_delivery_email": false, "has_effective_delivery_email": true, "has_route_hint": false, "route_family_hint": "http_pdf_probe", "has_candidate_trace": false, "publisher_discovery_route_kind": "", "publisher_recommended_discovery_route_kind": ""}}
20:04:10 | INFO | market_lense.browser_report_download_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:10.654985+00:00", "module": "market_lense.browser_report_download_service", "role": "service", "event": "browser_report_download_doc_type_prediction", "fields": {"schema_version": "1.0", "predicted_doc_type": "browser_required", "predicted_route_family": "http_pdf_probe", "probe_url": "https://www.marketplacepulse.com/year-in-review-2022", "confidence_score": 0.2, "decision_reason": "No deterministic direct-PDF signals were found, so keep the browser route as the fallback path.", "requires_browser": true, "evidence_labels": ["browser_fallback"]}}
20:04:10 | INFO | market_lense.browser_report_download_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:10.655154+00:00", "module": "market_lense.browser_report_download_service", "role": "service", "event": "browser_report_download_html_pdf_link_probe_start", "fields": {"normalized_url": "https://www.marketplacepulse.com/year-in-review-2022", "target_url": "https://www.marketplacepulse.com/year-in-review-2022", "route_family": "http_pdf_probe"}}
20:04:10 | INFO | market_lense.http_acquisition_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:10.655303+00:00", "module": "market_lense.http_acquisition_service", "role": "service", "event": "http_acquisition_request", "fields": {"purpose": "browser_report_download_html_pdf_link_probe", "method": "GET", "url": "https://www.marketplacepulse.com/year-in-review-2022", "pool_key": "https://www.marketplacepulse.com", "allow_redirects": true, "timeout_seconds": 20.0, "response_policy": {"require_success_status": false, "capture_text": true, "capture_binary": false, "capture_content_type_markers": ["html", "xml"], "max_body_bytes": 4194304, "truncate_body": true, "stream_to_path": null, "max_stream_bytes": null, "chunk_size_bytes": 65536}, "context_fields": {"normalized_url": "https://www.marketplacepulse.com/year-in-review-2022", "target_url": "https://www.marketplacepulse.com/year-in-review-2022"}}}
20:04:11 | INFO | market_lense.http_acquisition_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.379567+00:00", "module": "market_lense.http_acquisition_service", "role": "service", "event": "http_acquisition_response", "fields": {"purpose": "browser_report_download_html_pdf_link_probe", "method": "GET", "url": "https://www.marketplacepulse.com/year-in-review-2022", "final_url": "https://www.marketplacepulse.com/year-in-review-2022", "status_code": 200, "content_type": "text/html; charset=utf-8", "content_length_bytes": null, "body_truncated": false, "streamed_bytes": null, "used_pooled_session": true, "pool_key": "https://www.marketplacepulse.com", "pool_reused": false}}
20:04:11 | INFO | market_lense.browser_report_download_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.380101+00:00", "module": "market_lense.browser_report_download_service", "role": "service", "event": "browser_report_download_html_pdf_link_probe_response", "fields": {"normalized_url": "https://www.marketplacepulse.com/year-in-review-2022", "target_url": "https://www.marketplacepulse.com/year-in-review-2022", "final_url": "https://www.marketplacepulse.com/year-in-review-2022", "status_code": 200, "content_type": "text/html; charset=utf-8", "body_truncated": false}}
20:04:11 | INFO | market_lense.browser_report_download_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.384904+00:00", "module": "market_lense.browser_report_download_service", "role": "service", "event": "browser_report_download_html_pdf_link_probe_fallback", "fields": {"normalized_url": "https://www.marketplacepulse.com/year-in-review-2022", "target_url": "https://www.marketplacepulse.com/year-in-review-2022", "error_code": "browser_download_html_pdf_link_not_found", "error_message": "No relevant PDF link was found in the report page HTML"}}
20:04:11 | INFO | market_lense.file_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.385954+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_start", "fields": {"path": "C:\\Programing\\Market lense\\out\\browser_downloads\\www.marketplacepulse.com\\33ac47c5e5b4__failure_forensics\\failed_attempt__report_download_ht__browser_download_http_probe.json", "size": 2125}}
20:04:11 | INFO | market_lense.file_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.392543+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_complete", "fields": {"path": "C:\\Programing\\Market lense\\out\\browser_downloads\\www.marketplacepulse.com\\33ac47c5e5b4__failure_forensics\\failed_attempt__report_download_ht__browser_download_http_probe.json", "md5": "2ffb3a1f3e365ce714656b1715e9abe0"}}
20:04:11 | INFO | market_lense.report_download_orchestrator | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.393001+00:00", "module": "market_lense.report_download_orchestrator", "role": "orchestrator", "event": "report_download_attempt_failed", "fields": {"step": "report_download_http_probe", "attempt": 0, "retryable": false, "route_family": "http_pdf_probe", "recovery_class": "http_pdf_probe", "recovery_decision": "primary", "attempt_url": "https://www.marketplacepulse.com/year-in-review-2022", "code": "browser_download_http_probe_failed", "error": "The planned HTTP probe did not produce a valid PDF artifact", "error_class": "transient_app_error", "failure_forensics_pack_path": "C:\\Programing\\Market lense\\out\\browser_downloads\\www.marketplacepulse.com\\33ac47c5e5b4__failure_forensics\\failed_attempt__report_download_ht__browser_download_http_probe.json", "failure_forensics_artifact_policy": "copy_artifacts", "terminal_html_snapshot_path": "", "terminal_screenshot_path": "", "blocked_reason": ""}}
20:04:11 | INFO | market_lense.report_download_orchestrator | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.393334+00:00", "module": "market_lense.report_download_orchestrator", "role": "orchestrator", "event": "report_download_step_failed", "fields": {"normalized_url": "https://www.marketplacepulse.com/year-in-review-2022", "step_name": "report_download_http_probe", "route_family": "http_pdf_probe", "attempt_url": "https://www.marketplacepulse.com/year-in-review-2022", "recovery_class": "http_pdf_probe", "recovery_decision": "primary", "error_code": "browser_download_http_probe_failed", "error_class": "transient_app_error", "error_message": "The planned HTTP probe did not produce a valid PDF artifact", "attempt_retryable": true, "fallback_on_retryable_error": true, "failure_forensics_pack_path": "C:\\Programing\\Market lense\\out\\browser_downloads\\www.marketplacepulse.com\\33ac47c5e5b4__failure_forensics\\failed_attempt__report_download_ht__browser_download_http_probe.json", "failure_forensics_artifact_policy": "copy_artifacts", "terminal_html_snapshot_path": "", "terminal_screenshot_path": "", "blocked_reason": ""}}
20:04:11 | INFO | market_lense.browser_report_download_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.395412+00:00", "module": "market_lense.browser_report_download_service", "role": "service", "event": "browser_report_download_start", "fields": {"url": "https://www.marketplacepulse.com/year-in-review-2022", "normalized_url": "https://www.marketplacepulse.com/year-in-review-2022", "execution_url": "https://www.marketplacepulse.com/year-in-review-2022", "normalized_execution_url": "https://www.marketplacepulse.com/year-in-review-2022", "output_dir": "C:\\Programing\\Market lense\\out\\browser_downloads", "download_dir": "C:\\Programing\\Market lense\\out\\browser_downloads\\www.marketplacepulse.com\\33ac47c5e5b4", "state_db": "C:\\Programing\\Market lense\\state\\index.sqlite", "identity_config_path": "C:\\Programing\\Market lense\\src\\config\\browser_download_identity.yaml", "identity_field_count": 51, "model": "openai/gpt-5-mini", "temperature": 0.0, "timeout_seconds": 180.0, "max_steps": 30, "headed": false, "has_delivery_email": false, "has_effective_delivery_email": true, "has_route_hint": false, "route_family_hint": "browser_onsite_report", "has_candidate_trace": false, "publisher_discovery_route_kind": "", "publisher_recommended_discovery_route_kind": ""}}
20:04:11 | INFO | market_lense.browser_report_download_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.395743+00:00", "module": "market_lense.browser_report_download_service", "role": "service", "event": "browser_report_download_doc_type_prediction", "fields": {"schema_version": "1.0", "predicted_doc_type": "browser_required", "predicted_route_family": "browser_onsite_report", "probe_url": "https://www.marketplacepulse.com/year-in-review-2022", "confidence_score": 0.2, "decision_reason": "No deterministic direct-PDF signals were found, so keep the browser route as the fallback path.", "requires_browser": true, "evidence_labels": ["browser_fallback"]}}
20:04:11 | INFO | market_lense.browser_report_download_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.395887+00:00", "module": "market_lense.browser_report_download_service", "role": "service", "event": "browser_report_download_direct_onsite_recovery_decision", "fields": {"normalized_url": "https://www.marketplacepulse.com/year-in-review-2022", "route_family": "browser_onsite_report", "route_kind": "onsite_report", "recovery_class": "browser_direct_onsite_http_capture", "recovery_decision": "allowed", "recovery_reason": "onsite_report_extract_step"}}
20:04:11 | INFO | market_lense.browser_report_download_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.397466+00:00", "module": "market_lense.browser_report_download_service", "role": "service", "event": "browser_report_download_direct_onsite_attempt_start", "fields": {"normalized_url": "https://www.marketplacepulse.com/year-in-review-2022", "target_url": "https://www.marketplacepulse.com/year-in-review-2022", "route_family": "browser_onsite_report", "recovery_class": "browser_direct_onsite_http_capture", "recovery_decision": "allowed", "used_route_hint": false}}
20:04:11 | INFO | market_lense.http_acquisition_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.397836+00:00", "module": "market_lense.http_acquisition_service", "role": "service", "event": "http_acquisition_request", "fields": {"purpose": "browser_report_download_direct_onsite_capture", "method": "GET", "url": "https://www.marketplacepulse.com/year-in-review-2022", "pool_key": "https://www.marketplacepulse.com", "allow_redirects": true, "timeout_seconds": 180.0, "response_policy": {"require_success_status": false, "capture_text": true, "capture_binary": false, "capture_content_type_markers": ["html", "xml"], "max_body_bytes": 4194304, "truncate_body": true, "stream_to_path": null, "max_stream_bytes": null, "chunk_size_bytes": 65536}, "context_fields": {"normalized_url": "https://www.marketplacepulse.com/year-in-review-2022", "target_url": "https://www.marketplacepulse.com/year-in-review-2022"}}}
20:04:11 | INFO | market_lense.http_acquisition_service | {"run_id": "8c06b525-bd1d-4b56-9e32-6e91ee4916b5", "task_id": "cli_download_report", "span_id": "44dae377-1819-4b94-a697-d035739acab8", "trace_id": "378b9552-3c7f-4501-9363-234c22bf9659", "parent_span_id": "", "span_name": "cli_download_report", "span_depth": 0, "timestamp_utc": "2026-05-19T18:04:11.499169+00:00", "module": "market_lense.http_acquisition_service", "role": "service", "event": "http_acquisition_response", "fields": {"purpose": "browser_report_download_direct_onsite_capture", "method": "GET", "url": "https://www.marketplacepulse.com/year-in-review-2022", "final_url": "https://www.marketplacepulse.com/year-in-review-2022", "status_code": 200, "content_type": "text/html; charset=utf-8", "content_length_bytes": null, "body_truncated": false, "streamed_bytes": null, "used_pooled_session": true, "pool_key": "https://www.marketplacepulse.com", "pool_reused": true}}
